Target,x1,x4,x6,x7,x8,x9,x10,x11,x14,x15,x16,x17,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
-0.2,160.173,64,0.303365468,-0.481219728,0.481219728,0.303365468,10.74180556,-0.959346183,3.454102565,155.9063854,8.853371151,6.625137334,5.019744508,3.206995858,3.206995858,2.323145468,2.323145468,0.91423483,0.91423483,0.525766447,0.525766447,-1.1,169.1075151,9.9,4.675103106,6.789440795,64.96107143,5.106527395,0,0,5.907179729,0,5.969305288,15.01486577
-0.2,118.088,46,0.303432489,-0.481218929,0.481218929,0.303432489,9.640416667,-1.076481481,3.181845867,92.60593782,6.568914101,4.125137334,3.625897658,2.062568667,2.062568667,1.287477086,1.287477086,0.552730943,0.552730943,0.213865471,0.213865471,-1.06,40.33920395,6.94,3.009687482,4.94,45.74558908,10.21305479,0,0,0,0,11.93861058,9.589074368
-0.2,88.15,38,0.053450959,-0.393152133,0.393152133,0.053450959,8.62962963,-0.148148148,2.993497243,24.91968454,5.154700538,4.601914134,2.64273441,2.323583031,2.323583031,1.984620357,1.984620357,0.964809064,0.964809064,0,0,-0.04,13.60964047,5.96,2.189674339,2.212525253,38.99325324,5.106527395,0,0,0,0,0,0
-0.22,86.09,34,0.329362027,-0.465866582,0.465866582,0.329362027,9.840277778,-0.393518519,3.234390867,65.9483369,4.991563832,3.600953631,2.808060412,1.513420006,1.513420006,0.727283884,0.727283884,0.36785113,0.36785113,0.083333333,0.083333333,-0.79,19.80026906,5.21,2.447529691,1.52152648,36.41954167,4.736862954,0,0,0,0,5.969305288,0
-0.24,88.15,38,0.05345928,-0.393153041,0.393153041,0.05345928,8.666666667,-0.064814815,2.754184786,23.11941548,4.991563832,4.438777427,2.808060412,2.488909033,2.488909033,1.470320087,1.470320087,0.942498641,0.942498641,0.288675135,0.288675135,-0.04,19.80026906,5.96,3.161612903,2.212525253,38.99325324,5.106527395,0,0,0,0,0,0
-0.27,186.163,72,0.309631444,-0.480934331,0.480934331,0.309631444,10.76296296,-1.055925926,2.244421562,235.260001,9.585421959,6.842786702,6.109060905,4.220713257,4.220713257,3.518378596,3.518378596,2.84357504,2.84357504,2.305300531,2.305300531,-1.1,1343.013263,8.496118022,2.697681877,1.109169975,74.30724046,14.94991774,0,0,0,0,11.93861058,9.589074368
-0.29,88.15,38,0.05115656,-0.393419452,0.393419452,0.05115656,8.552361111,-0.101851852,2.627214848,25.11941548,4.991563832,4.438777427,2.77005561,2.450904231,2.450904231,1.637696501,1.637696501,0.706449714,0.706449714,0.417774579,0.417774579,-0.04,14.83446686,5.96,3.161612903,3.96,38.99325324,5.106527395,0,0,0,0,0,0
-0.29,218.205,86,0.310593277,-0.481203239,0.481203239,0.310593277,10.98118056,-1.842592593,5.382759304,305.7244302,12.43915759,8.773492439,6.553253565,4.24029961,4.24029961,4.137927149,4.137927149,2.890908465,2.890908465,1.102378988,1.102378988,-1.59,816.6030525,13.41,3.878439854,2.257031819,86.5260555,15.31958218,0,0,0,0,17.90791586,14.38361155
-0.29,89.525,28,0.063375066,-0.198301787,0.198301787,0.063375066,7.731805556,0.454861111,2.483699571,45.34497797,4.121320344,2.739391631,2.414213562,1.34442143,1.878943914,0.59709612,0.975060593,0.206294517,0.395276754,0.042257713,0.126773138,-0.22,11.2451125,4.78,3.78,3.78,36.16498116,0,0,0,0,0,0,0
-0.29,124.139,48,0.120583741,-0.507584109,0.507584109,0.120583741,8.950509259,-0.104490741,3.006524007,195.8625685,6.690234444,4.910935049,4.342535255,2.720738224,2.720738224,1.786826215,1.786826215,1.161960701,1.161960701,0.644532609,0.644532609,-1.02,130.6510251,6.105313283,2.506090257,1.206147642,53.38481274,10.21305479,5.749511833,0,0,0,0,0
-0.3,117.148,48,0.403995827,-0.449440569,0.449440569,0.403995827,9.90375,-0.695648148,3.050078292,80.49785514,6.568914101,5.1783039,3.625897658,2.548547388,2.548547388,2.023886678,2.023886678,0.558925565,0.558925565,0.24879988,0.24879988,-0.73,40.33920395,7.27,3.294730904,5.27,48.81397751,10.47053043,0,0,0,0,6.093240071,0
-0.31,84.082,32,0.208653339,-0.369229845,0.369229845,0.208653339,7.639166667,-0.196759259,3.507222854,92.60593782,4.991563832,3.049127729,2.77005561,1.248170662,1.248170662,0.636668955,0.636668955,0.179099445,0.179099445,0.057735027,0.057735027,-1.24,14.83446686,4.76,2.025957447,2.76,35.0718767,11.46733495,0,0,12.15271066,0,0,0
-0.38,102.177,44,0.061412951,-0.390205385,0.390205385,0.061412951,9.131944444,-0.416666667,3.360435143,42.14170945,5.914213562,5.361427158,3.121320344,2.844927141,2.844927141,2.204048126,2.204048126,1.523334547,1.523334547,0.25,0.25,-0.04,26.83874054,6.96,2.31410722,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-0.38,108.144,42,0.031499428,-0.398726787,0.398726787,0.031499428,5.371111111,0.749259259,3.032455532,145.3883389,5.983127663,4.464101615,3.7876937,2.398717474,2.398717474,1.666666667,1.666666667,0.936467026,0.936467026,0.496011291,0.496011291,-1.18,70.79892376,4.966627566,1.738120536,0.904141896,48.11118451,11.46733495,0,0,0,0,0,0
-0.39,74.123,32,0.045913167,-0.384700977,0.384700977,0.045913167,4.690972222,0.888888889,2.190609687,11.11941548,4.121320344,3.822461853,2.414213562,1.904030206,1.904030206,0.99279928,0.99279928,0.40824829,0.40824829,0.204124145,0.204124145,-0.04,11.2451125,4.96,3.96,3.96,32.9476226,4.736862954,0,0,0,0,0,0
-0.39,102.177,44,0.045856877,-0.396088471,0.396088471,0.045856877,8.505185185,0.31712963,3.144208207,41.44467836,5.86180732,5.309020915,3.180739213,2.789860197,2.789860197,2.403875006,2.403875006,1.426054629,1.426054629,0.210818511,0.210818511,-0.04,27.9770933,6.96,3.026851632,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-0.4,108.14,42,0.06813694,-0.391680468,0.391680468,0.06813694,8.537592593,0.139722222,2.832085835,145.7328145,5.819990956,4.541071723,3.931851653,2.580464759,2.580464759,1.643712443,1.643712443,1.025398848,1.025398848,0.583419827,0.583419827,-0.82,91.36757728,5.319275766,2.478228729,1.073981897,48.59057899,5.106527395,0,0,0,0,0,0
-0.42,149.215,54,0.319999198,-0.480086069,0.480086069,0.319999198,10.07088341,-0.912916667,3.265907399,96.95878456,7.276020882,5.332624277,4.180739213,2.654911126,4.048757977,1.726205155,2.711803714,0.950176917,1.594127467,0.368293365,0.857929519,-0.22,80.20139956,8.78,4.63927325,4.294138817,58.61777606,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184
-0.42,108.144,42,0.054727625,-0.397062581,0.397062581,0.054727625,5.394814815,0.645833333,3.134861511,162.6383389,5.983127663,4.464101615,3.804530453,2.404700538,2.404700538,1.628917115,1.628917115,0.996011291,0.996011291,0.510897357,0.510897357,-1.18,72.49526583,4.966627566,1.738120536,0.729374857,48.11118451,11.46733495,0,0,0,0,0,0
-0.42,165.236,66,0.093965301,-0.386793435,0.386793435,0.093965301,9.726527778,-0.420185185,2.711040723,222.5400056,8.974691495,7.48866548,5.753218858,4.156916364,4.156916364,2.932871182,2.932871182,2.070042379,2.070042379,1.096760394,1.096760394,-0.86,606.7749387,9.229766607,4.236737215,2.061452681,73.23526751,10.423316,0,0,0,0,0,0
-0.44,100.161,42,0.053984775,-0.393131382,0.393131382,0.053984775,8.909166667,0.03587963,2.12291795,46.14170945,5.112884175,4.560097771,3.39384685,3.074695471,3.074695471,2.291833947,2.291833947,1.574695471,1.574695471,1.081038718,1.081038718,-0.04,47.19725257,5.103678161,2.31410722,1.475062751,44.3523642,5.106527395,0,0,0,0,0,0
-0.45,141.214,58,0.130890656,-0.313542062,0.313542062,0.130890656,10.67196712,0.305,2.191916391,116.4259988,7.397341225,6.521132466,4.7876937,4.016402642,4.016402642,3.052968734,3.052968734,1.946232373,1.946232373,1.445208226,1.445208226,-0.37,195.625462,7.73384216,3.71450068,2.479660165,61.99939896,5.316788604,5.783244946,0,0,0,0,4.794537184
-0.46,95.101,36,0.133360237,-0.506342381,0.506342381,0.133360237,8.569722222,0.210648148,3.02146531,138.0075042,5.112884175,3.703828268,3.39384685,1.984021513,1.984021513,1.211224155,1.211224155,0.645924508,0.645924508,0.35374503,0.35374503,-1.05,47.19725257,4.118067227,1.598931215,0.891824957,41.44528485,5.106527395,5.749511833,0,0,0,0,4.983978521
-0.46,137.138,52,0.338921629,-0.46537693,0.46537693,0.338921629,10.7512037,-0.353611111,2.852627929,220.307533,7.397341225,5.573111253,4.842535255,2.826911296,2.826911296,1.733282023,1.733282023,1.082634604,1.082634604,0.60135601,0.60135601,-1.38,237.5874173,6.736009281,2.96088757,1.312840333,58.65600266,4.736862954,0,0,0,0,5.969305288,4.983978521
-0.47,146.153,54,0.181041576,-0.249370073,0.249370073,0.181041576,4.093240741,0.652777778,2.913161164,379.6022869,7.681798276,6.02090519,5.377010098,3.260556083,3.260556083,2.187634022,2.187634022,1.453034527,1.453034527,0.911676974,0.911676974,-1.58,505.7637346,6.1509139,2.229407107,0.92020311,63.35660169,0,11.84402079,5.647177221,0,0,0,0
-0.48,137.182,54,0.091173495,-0.387091966,0.387091966,0.091173495,9.204259259,-0.512777778,2.746978189,185.7088964,7.397341225,5.695772261,4.842535255,3.274054208,3.274054208,2.162183639,2.162183639,1.407606336,1.407606336,0.811270742,0.811270742,-0.86,237.5874173,7.24940919,3.343878175,1.55899321,60.2954118,10.84019487,0,0,0,0,0,0
-0.48,303.358,118,0.315549882,-0.461720049,0.461720049,0.315549882,12.42388109,-0.593246646,1.420002818,545.0371823,15.26722023,12.59134537,10.68587185,7.924469537,7.924469537,6.541621623,6.541621623,5.326791194,5.326791194,4.044514131,4.044514131,-1.43,257123.4617,14.18067089,5.333924975,2.241658849,129.3709529,14.5802533,24.22980521,0,0,0,5.969305288,9.694446915
-0.49,88.106,36,0.292575348,-0.467912039,0.467912039,0.292575348,9.341527778,0.461805556,2.488403772,34.52932501,4.828427125,3.808060412,2.914213562,1.967186437,1.967186437,0.967015857,0.967015857,0.390016657,0.390016657,0.165963653,0.165963653,-0.53,20.98630086,5.47,4.47,3.47,37.1091447,4.736862954,0,0,0,6.472220865,0,4.794537184
-0.5,585.608,234,0.248699663,-0.393567282,0.393567282,0.248699663,12.57843074,-1.755830655,1.847903729,815.0542714,29.88602239,21.70148951,18.85188073,13.06511719,13.06511719,10.33421477,10.33421477,7.508939993,7.508939993,5.067082308,5.067082308,-1.17,351840389.6,33.33353044,14.33513454,7.061065381,229.26454,88.05112949,67.14363027,12.58005346,5.907179729,0,0,4.794537184
-0.5,102.177,44,0.043551342,-0.396355331,0.396355331,0.043551342,8.401875,0.300347222,3.154490065,42.63193445,5.914213562,5.361427158,3.060660172,2.669781157,2.669781157,3.03426697,3.03426697,0.861803399,0.861803399,0.335410197,0.335410197,-0.04,18.14170945,6.96,2.31410722,5.96,45.35819535,5.106527395,0,0,0,0,0,0
-0.53,155.157,60,0.320377732,-0.48007697,0.48007697,0.320377732,10.26253496,-1.006481481,2.498760777,231.9852515,8.267584714,5.819183339,5.198377303,3.159372183,3.159372183,2.209395482,2.209395482,1.301101975,1.301101975,0.715163637,0.715163637,-1.36,394.8903508,7.74373444,3.156503765,2.047487036,63.25068441,15.82417339,6.041840829,0,0,0,5.969305288,4.794537184
-0.54,146.23,62,0.058963735,-0.395986127,0.395986127,0.058963735,9.348935185,-0.305555556,3.529930309,69.65784285,7.983127663,6.877554854,4.756748817,4.046718423,4.046718423,2.706924911,2.706924911,1.887479185,1.887479185,1.05431979,1.05431979,-0.08,145.1665367,9.92,5.68580385,3.180475788,62.88231333,10.21305479,0,0,0,0,0,0
-0.55,146.146,58,0.319982845,-0.480086286,0.480086286,0.319982845,10.10008409,-1.109953704,3.49072966,145.8284896,8.14626437,5.409974546,4.53658126,2.804340372,2.804340372,1.949718718,1.949718718,1.018938848,1.018938848,0.421236303,0.421236303,-1.1,111.0417522,8.9,3.837557392,3.848565935,57.99607883,16.57386235,6.041840829,0,5.907179729,0,5.969305288,9.589074368
-0.59,58.08,24,0.078142401,-0.373431608,0.373431608,0.078142401,4.708333333,0.583333333,2.171098318,22.46439345,2.991563832,2.692705341,1.89384685,1.509975955,1.509975955,1.143950551,1.143950551,0.5,0.5,0.096225045,0.096225045,-0.04,14,2.212525253,0.462211238,0.206165084,25.57684933,4.736862954,0,0,0,0,0,0
-0.6,98.145,40,0.132411328,-0.299717909,0.299717909,0.132411328,10.46305556,0.46412037,2.249544095,68.24920506,5.112884175,4.443782196,3.39384685,2.911230926,2.911230926,2.099335306,2.099335306,1.411230926,1.411230926,0.946114263,0.946114263,-0.33,47.19725257,4.819925037,2.101967961,1.29814875,43.71965255,0,5.783244946,0,0,0,0,4.794537184
-0.6,218.205,86,0.302652557,-0.461782581,0.461782581,0.302652557,10.64032596,-0.754351852,3.992205547,228.9871243,11.84493498,8.941053574,6.913591358,4.354293982,4.354293982,2.836612937,2.836612937,1.277608275,1.277608275,0.771462513,0.771462513,-1.59,1181.114617,13.41,6.803584654,8.732320709,87.48398993,14.21058886,13.21376393,6.103966388,0,0,17.90791586,14.38361155
-0.62,102.177,44,0.055988461,-0.392873062,0.392873062,0.055988461,8.888888889,-0.201388889,3.541196965,49.69058447,6.077350269,5.524563865,2.943375673,2.624224294,2.624224294,3.041998873,3.041998873,1.253323738,1.253323738,0,0,-0.04,17.08616633,6.96,1.826390306,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-0.63,231.299,90,0.294716387,-0.371680832,0.371680832,0.294716387,12.35296674,0.015,2.730260473,578.7023102,12.57698579,10.63664042,8.03658126,5.550875725,5.550875725,4.304556105,4.304556105,2.971038346,2.971038346,2.069115353,2.069115353,-1.97,7726.100858,11.51349768,4.125142551,1.753335506,100.6868265,4.899909731,5.687386275,0,0,5.559266895,0,9.476340119
-0.63,84.933,20,0.09670639,-0.10913233,0.10913233,0.09670639,4.763888889,0.194444444,1.632993162,2.754887502,2.707106781,1.463035727,1.414213562,0.534522484,1.603567451,0.101015254,0.90913729,0,0,0,0,0.58,2.754887502,3.58,2.58,2.58,29.34578348,0,0,0,0,0,0,0
-0.66,117.148,48,0.403985966,-0.449714059,0.449714059,0.403985966,9.87412415,-0.681990741,2.822354554,72.82892142,6.405777394,5.015167194,3.77005561,2.692705341,2.692705341,1.521050697,1.521050697,0.742211929,0.742211929,0.317098583,0.317098583,-0.73,48.27551104,7.27,4.429489633,5.27,48.81397751,10.47053043,0,0,0,0,6.093240071,0
-0.66,88.15,38,0.046276142,-0.381749923,0.381749923,0.046276142,4.982638889,0.855,2.339092315,15.90013453,4.828427125,4.529568634,2.914213562,2.491563832,2.491563832,1.196923425,1.196923425,0.552585858,0.552585858,0.288675135,0.288675135,-0.04,20.98630086,5.96,4.96,3.96,39.31256471,4.736862954,0,0,0,0,0,0
-0.66,102.133,42,0.30498632,-0.465976731,0.465976731,0.30498632,10.18958333,-0.122685185,3.002590529,59.10049401,5.698670613,4.730710143,3.308060412,2.464690378,2.464690378,1.15857456,1.15857456,0.59400034,0.59400034,0.26304971,0.26304971,-0.53,31.91663524,6.47,3.652815356,3.296334149,43.47408681,4.736862954,0,0,0,0,5.969305288,4.794537184
-0.68,108.14,42,0.115339652,-0.507956572,0.507956572,0.115339652,8.813055556,0.337962963,3.077660438,164.2466295,5.983127663,4.756614672,3.7876937,2.544974003,2.544974003,1.839003483,1.839003483,1.001656402,1.001656402,0.627970249,0.627970249,-0.98,64.0524865,5.162450142,1.864622199,0.997109257,48.59057899,5.106527395,5.749511833,0,0,0,0,0
-0.68,121.139,46,0.211012461,-0.328698031,0.328698031,0.211012461,9.863151927,0.662037037,2.719528533,183.367456,6.527097737,4.872349906,4.431851653,2.685060998,2.685060998,1.628214101,1.628214101,0.9993813,0.9993813,0.602419279,0.602419279,-1.31,145.1665367,5.820039012,2.868211004,1.567199372,53.50772952,5.316788604,0,0,6.410095306,0,0,4.794537184
-0.7,128.558,42,0.11517976,-0.507965186,0.507965186,0.11517976,8.698024691,0.244814815,3.032455532,147.3883389,5.983127663,4.134579145,3.7876937,2.233956239,2.611920712,1.47641678,1.91285256,0.826626202,1.078602518,0.441090879,0.567079037,-0.69,70.79892376,5.446798906,2.052669548,1.138019489,52.5289031,5.106527395,5.749511833,0,0,0,0,0
-0.7,128.558,42,0.116561888,-0.507911389,0.507911389,0.116561888,8.728611111,0.206018519,3.077660438,168.3883389,5.983127663,4.134579145,3.7876937,2.233956239,2.611920712,1.479871104,1.916306884,0.808200719,1.043297822,0.476126338,0.660654718,-0.69,64.0524865,5.446798906,2.052669548,1.138019489,52.5289031,5.106527395,5.749511833,0,0,0,0,0
-0.7,108.14,42,0.115094489,-0.507966648,0.507966648,0.115094489,8.756666667,0.329259259,3.032455532,143.2466295,5.983127663,4.756614672,3.7876937,2.544974003,2.544974003,1.835549159,1.835549159,1.033971378,1.033971378,0.544763467,0.544763467,-0.98,70.79892376,5.162450142,1.864622199,0.997109257,48.59057899,5.106527395,5.749511833,0,0,0,0,0
-0.7,102.177,44,0.056005415,-0.392874854,0.392874854,0.056005415,8.935185185,-0.097222222,3.144208207,41.44467836,5.86180732,5.309020915,3.180739213,2.861587833,2.861587833,2.219612871,2.219612871,1.187823364,1.187823364,0.471404521,0.471404521,-0.04,27.9770933,6.96,3.026851632,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-0.71,138.166,54,0.118917841,-0.491206565,0.491206565,0.118917841,8.402570862,0.064379252,2.426522347,171.8722824,7.234204519,5.656426794,4.931851653,3.219710648,3.219710648,1.88512104,1.88512104,1.103220997,1.103220997,0.680214949,0.680214949,-1.02,251.6671623,7.091358575,3.903486251,2.070394524,60.06906633,9.843390349,12.3563938,0,0,0,0,0
-0.72,102.177,44,0.053704132,-0.393141448,0.393141448,0.053704132,8.82087963,-0.134259259,3.144208207,41.44467836,5.86180732,5.309020915,3.180739213,2.861587833,2.861587833,2.126135596,2.126135596,1.467466598,1.467466598,0.341111516,0.341111516,-0.04,27.9770933,6.96,3.026851632,2.63114094,45.35819535,5.106527395,0,0,0,0,0,0
-0.72,102.133,42,0.302122697,-0.46588874,0.46588874,0.302122697,9.980416667,-0.192731481,2.821938937,59.10049401,5.698670613,4.730710143,3.27005561,2.404030206,2.404030206,1.340043336,1.340043336,0.50944935,0.50944935,0.245790812,0.245790812,-0.53,29.01955001,6.47,3.652815356,5.47,43.47408681,4.736862954,0,0,0,0,5.969305288,4.794537184
-0.72,116.204,50,0.063929664,-0.389924993,0.389924993,0.063929664,9.354166667,-0.5625,4.020391543,59.36806555,7,6.447213595,3.25,2.973606798,2.973606798,3.809016994,3.809016994,1.835410197,1.835410197,0,0,-0.04,21.30605883,7.96,1.728380667,1.826390306,51.72313747,5.106527395,0,0,0,0,0,0
-0.72,109.128,42,0.137958202,-0.505796164,0.505796164,0.137958202,8.794259259,0.145833333,3.134861511,164.6383389,5.983127663,4.333964941,3.804530453,2.339632202,2.339632202,1.558815725,1.558815725,0.936754623,0.936754623,0.487530227,0.487530227,-1.18,72.49526583,4.966627566,1.738120536,0.729374857,47.56552757,10.84019487,5.749511833,0,0,0,0,0
-0.73,181.235,72,0.060617026,-0.394536259,0.394536259,0.060617026,8.801320862,0.106045918,2.638916623,219.6261719,9.518661569,7.556819257,6.380540058,4.399201464,4.399201464,2.769810914,2.769810914,1.861176536,1.861176536,1.25023626,1.25023626,-1.06,1077.269439,10.02375209,5.562429803,3.046951544,78.23947275,15.11296452,0,0,0,0,0,0
-0.74,100.117,40,0.329627783,-0.462840392,0.462840392,0.329627783,10.07152778,-0.358796296,3.172899534,76.14933959,5.698670613,4.308060412,3.308060412,2.100953631,2.100953631,0.956172441,0.956172441,0.453263132,0.453263132,0.201184464,0.201184464,-0.79,31.91663524,6.21,3.40193858,3.028890663,42.78448378,4.736862954,0,0,0,0,5.969305288,0
-0.74,139.11,52,0.269194956,-0.507958165,0.507958165,0.269194956,10.0361489,-0.514444444,3.003400685,241.6747709,7.560477932,5.020324849,4.698377303,2.633729172,2.633729172,1.773507565,1.773507565,1.060527754,1.060527754,0.574348523,0.574348523,-1.58,180.9125147,6.538764846,2.344994096,1.222616942,56.87861259,5.106527395,5.749511833,0,0,5.687386275,0,10.11431827
-0.74,109.128,42,0.06015785,-0.29109709,0.29109709,0.06015785,8.287592593,0.715277778,2.832085835,149.8745239,5.819990956,4.333964941,3.931851653,2.3842904,2.3842904,1.477828803,1.477828803,0.902888513,0.902888513,0.512688452,0.512688452,-1.02,91.36757728,5.123266476,2.328917406,0.978234136,47.72953755,0,0,0,0,0,0,10.68734962
-0.74,132.119,52,0.320507903,-0.48007542,0.48007542,0.320507903,9.993055556,-1.214074074,3.632432152,133.7744375,7.439157589,4.702867765,4.03658126,2.304340372,2.304340372,1.615167728,1.615167728,0.738295074,0.738295074,0.304056349,0.304056349,-1.1,60.47184355,7.9,3.032306527,3.479710145,51.63113672,16.57386235,6.041840829,0,5.907179729,0,5.969305288,9.589074368
-0.77,457.432,178,0.188265856,-0.393566515,0.393566515,0.188265856,10.25332888,-1.701604938,1.654937485,759.6629378,23.4134846,16.8625198,15.27729466,9.998815979,9.998815979,7.60121813,7.60121813,5.431494059,5.431494059,3.506930243,3.506930243,-1.73,12121197.6,24.90347401,10.92635585,5.25170612,182.9353273,54.69314358,48.8317311,18.68401985,0,0,0,0
